player_name,player_url,player_birthday,player_height,player_foot,position,country_from,league_from,club_from,club_from_url,country_to,league_to,club_to,club_to_url,fee,year
Kenny Lala,https://www.transfermarkt.com/kenny-lala/profil/spieler/174196,"Oct 3, 1991",178,right,Right-Back,France,Ligue 1,RC Strasbourg Alsace,https://www.transfermarkt.com/rc-strassburg-alsace/startseite/verein/667/saison_id/2020,Greece,Super League 1,Olympiacos Piraeus,https://www.transfermarkt.com/olympiakos-piraus/startseite/verein/683/saison_id/2020,500000,2020
Adolfo Gaich,https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469,"Feb 26, 1999",190,right,Centre-Forward,Russia,Premier Liga,CSKA Moscow,https://www.transfermarkt.com/zska-moskau/startseite/verein/2410/saison_id/2020,Italy,Serie A,Benevento Calcio,https://www.transfermarkt.com/benevento-calcio/startseite/verein/4171/saison_id/2020,300000,2020
Joshua Zirkzee,https://www.transfermarkt.com/joshua-zirkzee/profil/spieler/435648,"May 22, 2001",193,right,Centre-Forward,Germany,Bundesliga,Bayern Munich,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2020,Italy,Serie A,Parma Calcio 1913,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2020,loan transfer,2020
Pedro Porro,https://www.transfermarkt.com/pedro-porro/profil/spieler/553875,"Sep 13, 1999",176,right,Right-Back,England,Premier League,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2020,Portugal,Liga NOS,Sporting CP,https://www.transfermarkt.com/sporting-lissabon/startseite/verein/336/saison_id/2020,loan transfer,2020
Ethan Ampadu,https://www.transfermarkt.com/ethan-ampadu/profil/spieler/392771,"Sep 14, 2000",183,right,Centre-Back,England,Premier League,Chelsea FC,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2020,England,Premier League,Sheffield United,https://www.transfermarkt.com/sheffield-united/startseite/verein/350/saison_id/2020,loan transfer,2020
Roberto Pereyra,https://www.transfermarkt.com/roberto-pereyra/profil/spieler/112302,"Jan 7, 1991",182,both,Attacking Midfield,England,Championship,Watford FC,https://www.transfermarkt.com/fc-watford/startseite/verein/1010/saison_id/2020,Italy,Serie A,Udinese Calcio,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2020,?,2020
Sebastiano Esposito,https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918,"Jul 2, 2002",187,right,Centre-Forward,Italy,Serie A,Inter Milan,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2020,Italy,Serie B,Venezia FC,https://www.transfermarkt.com/venezia-fc/startseite/verein/607/saison_id/2020,loan transfer,2020
Oussama Idrissi,https://www.transfermarkt.com/oussama-idrissi/profil/spieler/241391,"Feb 26, 1996",175,right,Left Winger,Spain,LaLiga,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2020,Netherlands,Eredivisie,Ajax Amsterdam,https://www.transfermarkt.com/ajax-amsterdam/startseite/verein/610/saison_id/2020,loan transfer,2020
Jeff Hendrick,https://www.transfermarkt.com/jeff-hendrick/profil/spieler/148262,"Jan 31, 1992",185,right,Central Midfield,England,Premier League,Burnley FC,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2020,England,Premier League,Newcastle United,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2020,free transfer,2020
Bryan Gil,https://www.transfermarkt.com/bryan-gil/profil/spieler/537382,"Feb 11, 2001",175,left,Left Winger,Spain,LaLiga,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2020,Spain,LaLiga,SD Eibar,https://www.transfermarkt.com/sd-eibar/startseite/verein/1533/saison_id/2020,loan transfer,2020
Sebastiano Esposito,https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918,"Jul 2, 2002",187,right,Centre-Forward,Italy,Serie A,Inter Milan,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2020,Italy,Serie B,SPAL,https://www.transfermarkt.com/spal/startseite/verein/2722/saison_id/2020,loan transfer,2020
Giuliano,https://www.transfermarkt.com/giuliano/profil/spieler/54375,"May 31, 1990",172,right,Attacking Midfield,Saudi Arabia,Professional League,Al-Nassr Riad,https://www.transfermarkt.com/al-nasr-riad/startseite/verein/18544/saison_id/2020,Turkey,Süper Lig,Istanbul Basaksehir FK,https://www.transfermarkt.com/istanbul-basaksehir-fk/startseite/verein/6890/saison_id/2020,free transfer,2020
Evanilson,https://www.transfermarkt.com/evanilson/profil/spieler/711337,"Oct 6, 1999",183,both,Centre-Forward,Brazil,Série C,Tombense Futebol Clube (MG),https://www.transfermarkt.com/tombense-futebol-clube-mg-/startseite/verein/3234/saison_id/2020,Portugal,Liga NOS,FC Porto,https://www.transfermarkt.com/fc-porto/startseite/verein/720/saison_id/2020,8800000,2020
Nikola Moro,https://www.transfermarkt.com/nikola-moro/profil/spieler/316934,"Mar 12, 1998",184,right,Defensive Midfield,Croatia,1.HNL,GNK Dinamo Zagreb,https://www.transfermarkt.com/gnk-dinamo-zagreb/startseite/verein/419/saison_id/2020,Russia,Premier Liga,Dynamo Moscow,https://www.transfermarkt.com/dinamo-moskau/startseite/verein/121/saison_id/2020,8500000,2020
Filip Stevanovic,https://www.transfermarkt.com/filip-stevanovic/profil/spieler/627750,"Sep 25, 2002",177,right,Left Winger,Serbia,Super liga,FK Partizan Belgrade,https://www.transfermarkt.com/fk-partizan-belgrad/startseite/verein/669/saison_id/2020,England,Premier League,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2020,8500000,2020
Facundo Pellistri,https://www.transfermarkt.com/facundo-pellistri/profil/spieler/676318,"Dec 20, 2001",174,right,Right Winger,Uruguay,Primera División,CA Peñarol,https://www.transfermarkt.com/ca-penarol/startseite/verein/861/saison_id/2020,England,Premier League,Manchester United,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2020,8500000,2020
Karim Rekik,https://www.transfermarkt.com/karim-rekik/profil/spieler/182579,"Dec 2, 1994",186,left,Centre-Back,Germany,Bundesliga,Hertha BSC,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2020,Spain,LaLiga,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2020,2000000,2020
Guus Til,https://www.transfermarkt.com/guus-til/profil/spieler/372267,"Dec 22, 1997",186,right,Attacking Midfield,Russia,Premier Liga,Spartak Moscow,https://www.transfermarkt.com/spartak-moskau/startseite/verein/232/saison_id/2020,Germany,Bundesliga,SC Freiburg,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2020,450000,2020
Alberto Grassi,https://www.transfermarkt.com/alberto-grassi/profil/spieler/197473,"Mar 7, 1995",183,right,Central Midfield,Italy,Serie A,SSC Napoli,https://www.transfermarkt.com/ssc-neapel/startseite/verein/6195/saison_id/2020,Italy,Serie A,Parma Calcio 1913,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2020,8450000,2020
Grégoire Defrel,https://www.transfermarkt.com/gregoire-defrel/profil/spieler/163222,"Jun 17, 1991",179,left,Centre-Forward,Italy,Serie A,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2020,Italy,Serie A,US Sassuolo,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2020,10000000,2020
Yann Karamoh,https://www.transfermarkt.com/yann-karamoh/profil/spieler/324804,"Jul 8, 1998",185,right,Left Winger,Italy,Serie A,Inter Milan,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2020,Italy,Serie A,Parma Calcio 1913,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2020,8000000,2020
Abel Ruiz,https://www.transfermarkt.com/abel-ruiz/profil/spieler/340376,"Jan 28, 2000",180,right,Centre-Forward,Spain,2ª B - Fase de ascenso,FC Barcelona B,https://www.transfermarkt.com/fc-barcelona-b/startseite/verein/2464/saison_id/2020,Portugal,Liga NOS,SC Braga,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2020,8000000,2020
Robson Bambu,https://www.transfermarkt.com/robson-bambu/profil/spieler/458715,"Nov 12, 1997",186,right,Centre-Back,Brazil,Série A,Club Athletico Paranaense,https://www.transfermarkt.com/club-athletico-paranaense/startseite/verein/679/saison_id/2020,France,Ligue 1,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2020,8000000,2020
Sven Botman,https://www.transfermarkt.com/sven-botman/profil/spieler/361093,"Jan 12, 2000",195,left,Centre-Back,Netherlands,Keuken Kampioen Divisie,Ajax Amsterdam U21,https://www.transfermarkt.com/ajax-amsterdam-ii/startseite/verein/8817/saison_id/2020,France,Ligue 1,LOSC Lille,https://www.transfermarkt.com/losc-lille/startseite/verein/1082/saison_id/2020,8000000,2020
Bruno Fuchs,https://www.transfermarkt.com/bruno-fuchs/profil/spieler/563692,"Apr 1, 1999",190,right,Centre-Back,Brazil,Série A,Sport Club Internacional,https://www.transfermarkt.com/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2020,Russia,Premier Liga,CSKA Moscow,https://www.transfermarkt.com/zska-moskau/startseite/verein/2410/saison_id/2020,8000000,2020
Caio Henrique,https://www.transfermarkt.com/caio-henrique/profil/spieler/420064,"Jul 31, 1997",179,left,Left-Back,Spain,LaLiga,Atlético de Madrid,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2020,Monaco,Ligue 1,AS Monaco,https://www.transfermarkt.com/as-monaco/startseite/verein/162/saison_id/2020,8000000,2020
Terem Moffi,https://www.transfermarkt.com/terem-moffi/profil/spieler/538874,"May 25, 1999",188,left,Centre-Forward,Belgium,Jupiler Pro League,KV Kortrijk,https://www.transfermarkt.com/kv-kortrijk/startseite/verein/601/saison_id/2020,France,Ligue 1,FC Lorient,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2020,8000000,2020
Mohamed Fares,https://www.transfermarkt.com/mohamed-fares/profil/spieler/287700,"Feb 15, 1996",183,left,Left Midfield,Italy,Serie B,SPAL,https://www.transfermarkt.com/spal/startseite/verein/2722/saison_id/2020,Italy,Serie A,SS Lazio,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2020,8000000,2020
Marley Aké,https://www.transfermarkt.com/marley-ake/profil/spieler/682032,"Jan 5, 2001",177,right,Left Winger,France,Ligue 1,Olympique Marseille,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2020,Italy,Serie C - A,Juventus U23,https://www.transfermarkt.com/juventus-turin-u23/startseite/verein/41101/saison_id/2020,8000000,2020
Franco Tongya,https://www.transfermarkt.com/franco-tongya/profil/spieler/530851,"Mar 13, 2002",181,right,Attacking Midfield,Italy,Serie C - A,Juventus U23,https://www.transfermarkt.com/juventus-turin-u23/startseite/verein/41101/saison_id/2020,France,National 2 - Grp. C,Olympique de Marseille B,https://www.transfermarkt.com/olympique-marseille-b/startseite/verein/8524/saison_id/2020,8000000,2020
Elia Petrelli,https://www.transfermarkt.com/elia-petrelli/profil/spieler/477027,"Aug 15, 2001",186,right,Centre-Forward,Italy,Serie C - A,Juventus U23,https://www.transfermarkt.com/juventus-turin-u23/startseite/verein/41101/saison_id/2020,Italy,Serie A,Genoa CFC,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/saison_id/2020,8000000,2020
Talles Magno,https://www.transfermarkt.com/talles-magno/profil/spieler/677512,"Jun 26, 2002",186,right,Left Winger,Brazil,Série B,Club de Regatas Vasco da Gama,https://www.transfermarkt.com/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2020,United States,MLS,New York City FC,https://www.transfermarkt.com/new-york-city-fc/startseite/verein/40058/saison_id/2020,7270000,2020
Sergio Rico,https://www.transfermarkt.com/sergio-rico/profil/spieler/207302,"Sep 1, 1993",195,right,Goalkeeper,Spain,LaLiga,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2020,France,Ligue 1,Paris Saint-Germain,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/saison_id/2020,6000000,2020
Razvan Marin,https://www.transfermarkt.com/razvan-marin/profil/spieler/295183,"May 23, 1996",178,right,Central Midfield,Netherlands,Eredivisie,Ajax Amsterdam,https://www.transfermarkt.com/ajax-amsterdam/startseite/verein/610/saison_id/2020,Italy,Serie A,Cagliari Calcio,https://www.transfermarkt.com/cagliari-calcio/startseite/verein/1390/saison_id/2020,loan transfer,2020
Nacer Chadli,https://www.transfermarkt.com/nacer-chadli/profil/spieler/59631,"Aug 2, 1989",187,right,Left Winger,Monaco,Ligue 1,AS Monaco,https://www.transfermarkt.com/as-monaco/startseite/verein/162/saison_id/2020,Turkey,Süper Lig,Istanbul Basaksehir FK,https://www.transfermarkt.com/istanbul-basaksehir-fk/startseite/verein/6890/saison_id/2020,?,2020
Antonin Barak,https://www.transfermarkt.com/antonin-barak/profil/spieler/272261,"Dec 3, 1994",190,left,Attacking Midfield,Italy,Serie A,Udinese Calcio,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410/saison_id/2020,Italy,Serie A,Hellas Verona,https://www.transfermarkt.com/hellas-verona/startseite/verein/276/saison_id/2020,loan transfer,2020
Adrien Silva,https://www.transfermarkt.com/adrien-silva/profil/spieler/56810,"Mar 15, 1989",175,right,Central Midfield,England,Premier League,Leicester City,https://www.transfermarkt.com/leicester-city/startseite/verein/1003/saison_id/2020,Italy,Serie A,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2020,free transfer,2020
Jota,https://www.transfermarkt.com/jota/profil/spieler/329812,"Mar 30, 1999",175,both,Left Winger,Portugal,Liga NOS,SL Benfica,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294/saison_id/2020,Spain,LaLiga,Real Valladolid CF,https://www.transfermarkt.com/real-valladolid/startseite/verein/366/saison_id/2020,loan transfer,2020
Panagiotis Retsos,https://www.transfermarkt.com/panagiotis-retsos/profil/spieler/324351,"Aug 9, 1998",186,right,Centre-Back,Germany,Bundesliga,Bayer 04 Leverkusen,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2020,France,Ligue 1,AS Saint-Étienne,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618/saison_id/2020,loan transfer,2020
Tomás Esteves,https://www.transfermarkt.com/tomas-esteves/profil/spieler/504085,"Apr 3, 2002",180,right,Right-Back,Portugal,Liga NOS,FC Porto,https://www.transfermarkt.com/fc-porto/startseite/verein/720/saison_id/2020,England,Championship,Reading FC,https://www.transfermarkt.com/fc-reading/startseite/verein/1032/saison_id/2020,loan transfer,2020
Adam Ounas,https://www.transfermarkt.com/adam-ounas/profil/spieler/400485,"Nov 11, 1996",172,left,Right Winger,Italy,Serie A,SSC Napoli,https://www.transfermarkt.com/ssc-neapel/startseite/verein/6195/saison_id/2020,Italy,Serie A,Cagliari Calcio,https://www.transfermarkt.com/cagliari-calcio/startseite/verein/1390/saison_id/2020,loan transfer,2020
Sofiane Boufal,https://www.transfermarkt.com/sofiane-boufal/profil/spieler/232271,"Sep 17, 1993",175,right,Left Winger,England,Premier League,Southampton FC,https://www.transfermarkt.com/fc-southampton/startseite/verein/180/saison_id/2020,France,Ligue 1,SCO Angers,https://www.transfermarkt.com/sco-angers/startseite/verein/1420/saison_id/2020,free transfer,2020
Nathaniel Clyne,https://www.transfermarkt.com/nathaniel-clyne/profil/spieler/85177,"Apr 5, 1991",175,right,Right-Back,England,Premier League,Liverpool FC,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2020,England,Premier League,Crystal Palace,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2020,free transfer,2020
Sead Kolasinac,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005,"Jun 20, 1993",183,left,Left-Back,England,Premier League,Arsenal FC,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,Germany,Bundesliga,FC Schalke 04,https://www.transfermarkt.com/fc-schalke-04/startseite/verein/33/saison_id/2020,loan transfer,2020
Rabbi Matondo,https://www.transfermarkt.com/rabbi-matondo/profil/spieler/404384,"Sep 9, 2000",175,right,Right Winger,Germany,Bundesliga,FC Schalke 04,https://www.transfermarkt.com/fc-schalke-04/startseite/verein/33/saison_id/2020,England,Championship,Stoke City,https://www.transfermarkt.com/stoke-city/startseite/verein/512/saison_id/2020,loan transfer,2020
Pol Lirola,https://www.transfermarkt.com/pol-lirola/profil/spieler/298975,"Aug 13, 1997",183,right,Right-Back,Italy,Serie A,ACF Fiorentina,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2020,France,Ligue 1,Olympique Marseille,https://www.transfermarkt.com/olympique-marseille/startseite/verein/244/saison_id/2020,loan transfer,2020
Filip Stevanovic,https://www.transfermarkt.com/filip-stevanovic/profil/spieler/627750,"Sep 25, 2002",177,right,Left Winger,England,Premier League,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2020,Serbia,Super liga,FK Partizan Belgrade,https://www.transfermarkt.com/fk-partizan-belgrad/startseite/verein/669/saison_id/2020,loan transfer,2020
Strahinja Pavlovic,https://www.transfermarkt.com/strahinja-pavlovic/profil/spieler/574671,"May 24, 2001",194,left,Centre-Back,Monaco,Ligue 1,AS Monaco,https://www.transfermarkt.com/as-monaco/startseite/verein/162/saison_id/2020,Belgium,Jupiler Pro League,Cercle Brugge ,https://www.transfermarkt.com/cercle-brugge/startseite/verein/520/saison_id/2020,loan transfer,2020
Mathew Ryan,https://www.transfermarkt.com/mathew-ryan/profil/spieler/128969,"Apr 8, 1992",184,right,Goalkeeper,England,Premier League,Brighton & Hove Albion,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2020,England,Premier League,Arsenal FC,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11/saison_id/2020,loan transfer,2020
